"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.1","","","","1"
"2012-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.6","","","","1"
"2012-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","85.7","","","","1"
"2013-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","83.8","","","","1"
"2013-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.7","","","","1"
"2013-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.0","","","","1"
"2013-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.4","","","","1"
"2013-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.1","","","","1"
"2013-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.8","","","","1"
"2013-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","87.6","","","","1"
"2013-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.1","","","","1"
"2013-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.8","","","","1"
"2013-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.3","","","","1"
"2013-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","87.9","","","","1"
"2013-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","85.4","","","","1"
"2014-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","85.2","","","","1"
"2014-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.3","","","","1"
"2014-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.0","","","","1"
"2014-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.6","","","","1"
"2014-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.2","","","","1"
"2014-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.7","","","","1"
"2014-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.9","","","","1"
"2014-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.2","","","","1"
"2014-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","94.0","","","","1"
"2014-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","95.8","","","","1"
"2014-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.3","","","","1"
"2014-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.4","","","","1"
"2015-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.3","","","","1"
"2015-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.0","","","","1"
"2015-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.7","","","","1"
"2015-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.4","","","","1"
"2015-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.3","","","","1"
"2015-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.5","","","","1"
"2015-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.7","","","","1"
"2015-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.4","","","","1"
"2015-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.6","","","","1"
"2015-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","94.9","","","","1"
"2015-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","94.2","","","","1"
"2015-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.8","","","","1"
"2016-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.1","","","","1"
"2016-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.7","","","","1"
"2016-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.9","","","","1"
"2016-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.6","","","","1"
"2016-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.6","","","","1"
"2016-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.6","","","","1"
"2016-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.6","","","","1"
"2016-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.8","","","","1"
"2016-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","94.3","","","","1"
"2016-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","95.3","","","","1"
"2016-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.2","","","","1"
"2016-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.7","","","","1"
"2017-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.2","","","","1"
"2017-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.3","","","","1"
"2017-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.0","","","","1"
"2017-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.2","","","","1"
"2017-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.3","","","","1"
"2017-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.2","","","","1"
"2017-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.9","","","","1"
"2017-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.7","","","","1"
"2017-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.6","","","","1"
"2017-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.7","","","","1"
"2017-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.6","","","","1"
"2017-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.1","","","","1"
"2018-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","87.6","","","","1"
"2018-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.5","","","","1"
"2018-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.5","","","","1"
"2018-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.7","","","","1"
"2018-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.6","","","","1"
"2018-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.5","","","","1"
"2018-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.8","","","","1"
"2018-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.1","","","","1"
"2018-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.9","","","","1"
"2018-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.8","","","","1"
"2018-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.6","","","","1"
"2018-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","88.9","","","","1"
"2019-01","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","89.0","","","","1"
"2019-02","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","91.1","","","","1"
"2019-03","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.3","","","","1"
"2019-04","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.6","","","","1"
"2019-05","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","92.0","","","","1"
"2019-06","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.4","","","","1"
"2019-07","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.2","","","","1"
"2019-08","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.6","","","","1"
"2019-09","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","94.3","","","","1"
"2019-10","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","95.2","","","","1"
"2019-11","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","93.9","","","","1"
"2019-12","Ontario","2016A000235","Clothing and footwear","2002=100","17","units","0","v41691980","14.139","90.7","","","","1"
"2009-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.8","","","","1"
"2009-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.0","","","","1"
"2009-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.5","","","","1"
"2009-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.7","","","","1"
"2009-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.5","","","","1"
"2009-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.7","","","","1"
"2009-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.0","","","","1"
"2009-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.8","","","","1"
"2009-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.2","","","","1"
"2009-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.3","","","","1"
"2009-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.2","","","","1"
"2009-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","89.8","","","","1"
"2010-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.5","","","","1"
"2010-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.8","","","","1"
"2010-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.3","","","","1"
"2010-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.8","","","","1"
"2010-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.1","","","","1"
"2010-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.5","","","","1"
"2010-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","89.7","","","","1"
"2010-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.6","","","","1"
"2010-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.9","","","","1"
"2010-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.3","","","","1"
"2010-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.9","","","","1"
"2010-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","89.1","","","","1"
"2011-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.3","","","","1"
"2011-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.0","","","","1"
"2011-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.7","","","","1"
"2011-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.4","","","","1"
"2011-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.0","","","","1"
"2011-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.1","","","","1"
"2011-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.5","","","","1"
"2011-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.5","","","","1"
"2011-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.3","","","","1"
"2011-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.1","","","","1"
"2011-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.0","","","","1"
"2011-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","89.3","","","","1"
"2012-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.1","","","","1"
"2012-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.1","","","","1"
"2012-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.4","","","","1"
"2012-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.5","","","","1"
"2012-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.4","","","","1"
"2012-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.3","","","","1"
"2012-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.0","","","","1"
"2012-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.0","","","","1"
"2012-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.7","","","","1"
"2012-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.5","","","","1"
"2012-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.2","","","","1"
"2012-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.6","","","","1"
"2013-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.7","","","","1"
"2013-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.2","","","","1"
"2013-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.6","","","","1"
"2013-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.7","","","","1"
"2013-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.0","","","","1"
"2013-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.1","","","","1"
"2013-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.3","","","","1"
"2013-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.6","","","","1"
"2013-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.9","","","","1"
"2013-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.6","","","","1"
"2013-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","97.6","","","","1"
"2013-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","89.7","","","","1"
"2014-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.5","","","","1"
"2014-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.2","","","","1"
"2014-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.7","","","","1"
"2014-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.8","","","","1"
"2014-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.8","","","","1"
"2014-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.3","","","","1"
"2014-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.8","","","","1"
"2014-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.8","","","","1"
"2014-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","97.3","","","","1"
"2014-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.9","","","","1"
"2014-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.0","","","","1"
"2014-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.6","","","","1"
"2015-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.1","","","","1"
"2015-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.5","","","","1"
"2015-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","99.8","","","","1"
"2015-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","98.7","","","","1"
"2015-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","97.5","","","","1"
"2015-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","97.2","","","","1"
"2015-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.0","","","","1"
"2015-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.8","","","","1"
"2015-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","98.4","","","","1"
"2015-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","97.5","","","","1"
"2015-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.9","","","","1"
"2015-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","88.2","","","","1"
"2016-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","89.7","","","","1"
"2016-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.3","","","","1"
"2016-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.5","","","","1"
"2016-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.0","","","","1"
"2016-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.3","","","","1"
"2016-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.5","","","","1"
"2016-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.4","","","","1"
"2016-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.0","","","","1"
"2016-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.4","","","","1"
"2016-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.8","","","","1"
"2016-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.5","","","","1"
"2016-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.6","","","","1"
"2017-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.5","","","","1"
"2017-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.4","","","","1"
"2017-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.6","","","","1"
"2017-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.9","","","","1"
"2017-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.4","","","","1"
"2017-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.0","","","","1"
"2017-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.6","","","","1"
"2017-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.7","","","","1"
"2017-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.9","","","","1"
"2017-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.4","","","","1"
"2017-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.9","","","","1"
"2017-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","90.0","","","","1"
"2018-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.8","","","","1"
"2018-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.8","","","","1"
"2018-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.4","","","","1"
"2018-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.3","","","","1"
"2018-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.3","","","","1"
"2018-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.8","","","","1"
"2018-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.2","","","","1"
"2018-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.5","","","","1"
"2018-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.4","","","","1"
"2018-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.1","","","","1"
"2018-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","94.6","","","","1"
"2018-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.2","","","","1"
"2019-01","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","91.4","","","","1"
"2019-02","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.3","","","","1"
"2019-03","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.7","","","","1"
"2019-04","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","98.1","","","","1"
"2019-05","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","97.6","","","","1"
"2019-06","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.4","","","","1"
"2019-07","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","92.8","","","","1"
"2019-08","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","93.0","","","","1"
"2019-09","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.5","","","","1"
"2019-10","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","98.5","","","","1"
"2019-11","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","96.3","","","","1"
"2019-12","Manitoba","2016A000246","Clothing and footwear","2002=100","17","units","0","v41692116","18.139","95.7","","","","1"
"2009-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.5","","","","1"
"2009-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.2","","","","1"
"2009-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.2","","","","1"
"2009-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.6","","","","1"
"2009-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.8","","","","1"
"2009-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.5","","","","1"
"2009-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.6","","","","1"
"2009-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.9","","","","1"
"2009-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.4","","","","1"
"2009-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.5","","","","1"
"2009-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.6","","","","1"
"2009-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","93.5","","","","1"
"2010-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","93.9","","","","1"
"2010-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.3","","","","1"
"2010-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.0","","","","1"
"2010-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.3","","","","1"
"2010-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.6","","","","1"
"2010-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.1","","","","1"
"2010-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.4","","","","1"
"2010-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.0","","","","1"
"2010-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.8","","","","1"
"2010-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.3","","","","1"
"2010-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.7","","","","1"
"2010-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","91.0","","","","1"
"2011-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","92.9","","","","1"
