"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-06","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","499.3","","","","1"
"2019-07","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","487.9","","","","1"
"2019-08","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","491.8","","","","1"
"2019-09","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","504.5","","","","1"
"2019-10","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","502.4","","","","1"
"2019-11","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","497.3","","","","1"
"2019-12","Saskatchewan","2016A000247","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096123","9.3.1.3","496.3","","","","1"
"2009-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.6","","","","1"
"2009-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.0","","","","1"
"2009-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.0","","","","1"
"2009-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.3","","","","1"
"2009-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.7","","","","1"
"2009-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.0","","","","1"
"2009-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2009-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.6","","","","1"
"2009-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.1","","","","1"
"2009-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.4","","","","1"
"2009-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.8","","","","1"
"2009-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.8","","","","1"
"2010-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.4","","","","1"
"2010-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2010-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2010-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.8","","","","1"
"2010-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.2","","","","1"
"2010-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.2","","","","1"
"2010-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.9","","","","1"
"2010-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.5","","","","1"
"2010-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2010-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.4","","","","1"
"2010-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.0","","","","1"
"2010-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.2","","","","1"
"2011-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2011-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.5","","","","1"
"2011-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.3","","","","1"
"2011-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.3","","","","1"
"2011-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2011-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.4","","","","1"
"2011-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.0","","","","1"
"2011-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.1","","","","1"
"2011-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.9","","","","1"
"2011-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.1","","","","1"
"2011-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.5","","","","1"
"2011-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.6","","","","1"
"2012-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.4","","","","1"
"2012-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2012-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.6","","","","1"
"2012-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.3","","","","1"
"2012-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.6","","","","1"
"2012-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.6","","","","1"
"2012-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2012-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2012-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.8","","","","1"
"2012-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.2","","","","1"
"2012-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.1","","","","1"
"2012-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.5","","","","1"
"2013-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.3","","","","1"
"2013-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.2","","","","1"
"2013-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.2","","","","1"
"2013-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.7","","","","1"
"2013-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.3","","","","1"
"2013-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.1","","","","1"
"2013-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.3","","","","1"
"2013-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.0","","","","1"
"2013-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.1","","","","1"
"2013-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.8","","","","1"
"2013-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.5","","","","1"
"2013-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.4","","","","1"
"2014-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2014-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.2","","","","1"
"2014-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.0","","","","1"
"2014-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.4","","","","1"
"2014-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.0","","","","1"
"2014-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.7","","","","1"
"2014-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.1","","","","1"
"2014-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2014-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.4","","","","1"
"2014-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.5","","","","1"
"2014-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","2.5","","","","1"
"2014-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.0","","","","1"
"2015-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.3","","","","1"
"2015-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2015-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2015-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.8","","","","1"
"2015-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2015-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.3","","","","1"
"2015-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2015-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2015-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.8","","","","1"
"2015-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.1","","","","1"
"2015-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.5","","","","1"
"2015-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.6","","","","1"
"2016-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.5","","","","1"
"2016-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.6","","","","1"
"2016-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.1","","","","1"
"2016-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.0","","","","1"
"2016-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.0","","","","1"
"2016-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.7","","","","1"
"2016-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.2","","","","1"
"2016-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.9","","","","1"
"2016-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.8","","","","1"
"2016-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2016-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.4","","","","1"
"2016-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.8","","","","1"
"2017-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.3","","","","1"
"2017-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.7","","","","1"
"2017-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.0","","","","1"
"2017-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.3","","","","1"
"2017-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.6","","","","1"
"2017-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.0","","","","1"
"2017-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.8","","","","1"
"2017-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.1","","","","1"
"2017-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.4","","","","1"
"2017-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.2","","","","1"
"2017-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.0","","","","1"
"2017-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.4","","","","1"
"2018-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2018-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2018-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.6","","","","1"
"2018-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.3","","","","1"
"2018-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.6","","","","1"
"2018-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.5","","","","1"
"2018-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.8","","","","1"
"2018-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","6.6","","","","1"
"2018-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.8","","","","1"
"2018-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.5","","","","1"
"2018-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.5","","","","1"
"2018-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.9","","","","1"
"2019-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2019-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2019-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.5","","","","1"
"2019-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.3","","","","1"
"2019-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.4","","","","1"
"2019-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.7","","","","1"
"2019-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.8","","","","1"
"2019-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","5.1","","","","1"
"2019-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.7","","","","1"
"2019-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","3.7","","","","1"
"2019-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.6","","","","1"
"2019-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2096228","9.8.1.3","4.2","","","","1"
"2009-01","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1704.1","","","","1"
"2009-02","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1691.5","","","","1"
"2009-03","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1682.0","","","","1"
"2009-04","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1684.2","","","","1"
"2009-05","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1703.5","","","","1"
"2009-06","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1717.4","","","","1"
"2009-07","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1685.5","","","","1"
"2009-08","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1686.4","","","","1"
"2009-09","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1705.1","","","","1"
"2009-10","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1692.0","","","","1"
"2009-11","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1704.6","","","","1"
"2009-12","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1706.2","","","","1"
"2010-01","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1685.1","","","","1"
"2010-02","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1675.9","","","","1"
"2010-03","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1677.5","","","","1"
"2010-04","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1680.1","","","","1"
"2010-05","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1709.9","","","","1"
"2010-06","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1715.5","","","","1"
"2010-07","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1694.1","","","","1"
"2010-08","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1698.4","","","","1"
"2010-09","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1720.4","","","","1"
"2010-10","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1727.3","","","","1"
"2010-11","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1720.0","","","","1"
"2010-12","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1716.6","","","","1"
"2011-01","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1732.5","","","","1"
"2011-02","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1743.7","","","","1"
"2011-03","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1739.3","","","","1"
"2011-04","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1733.3","","","","1"
"2011-05","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1761.9","","","","1"
"2011-06","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1787.6","","","","1"
"2011-07","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1770.0","","","","1"
"2011-08","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1772.0","","","","1"
"2011-09","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1797.6","","","","1"
"2011-10","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1801.1","","","","1"
"2011-11","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1804.0","","","","1"
"2011-12","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1802.7","","","","1"
"2012-01","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1791.5","","","","1"
"2012-02","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1792.1","","","","1"
"2012-03","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1793.2","","","","1"
"2012-04","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1811.3","","","","1"
"2012-05","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1836.8","","","","1"
"2012-06","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1839.7","","","","1"
"2012-07","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1824.6","","","","1"
"2012-08","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1831.6","","","","1"
"2012-09","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1867.0","","","","1"
"2012-10","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1867.1","","","","1"
"2012-11","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1863.7","","","","1"
"2012-12","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1851.0","","","","1"
"2013-01","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1841.9","","","","1"
"2013-02","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1851.1","","","","1"
"2013-03","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1837.0","","","","1"
"2013-04","Alberta","2016A000248","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2096753","10.3.1.3","1850.7","","","","1"
