Index,lat_long,date,cool_deg_days,dir_max_gust,heat_deg_days,max_temp,mean_temp,min_temp,snow_grnd,spd_max_gust,total_precip,total_rain,total_snow,postal_code
243,1,2019-08-31,0,20.75,0.875,22.08,17.125,11.7,,42.75,0,0,0,H1N 2Z7
244,1,2019-09-01,0,17,2,22.72,16,8.96,0,32,6.56,9.7,0,H1N 2Z7
245,1,2019-09-02,0,24,0.45,21.04,17.55,14.18,,37.33333333,23.46,14.2,0,H1N 2Z7
246,1,2019-09-03,0,21,2.25,19.42,15.75,11.8,0,32,2.94,7.15,0,H1N 2Z7
247,1,2019-09-04,0.875,29.5,0,24.02,18.875,13.8,,56.25,16.12,11.2,0,H1N 2Z7
248,1,2019-09-05,0,26.66666667,2.475,20.8,15.525,9.74,,36.33333333,0.04,0,0,H1N 2Z7
249,1,2019-09-06,0,4.5,1.275,22.48,16.725,10.48,,39,0,0,0,H1N 2Z7
250,1,2019-09-07,0,23,1.7,19.92,16.3,12.42,,33,11.62,9.4,0,H1N 2Z7
251,1,2019-09-08,0,27.33333333,3.675,18.68,14.325,9.8,0,35.66666667,0,0,0,H1N 2Z7
252,1,2019-09-09,0,,4.75,17.78,13.25,8.44,0,,0,0,0,H1N 2Z7
253,1,2019-09-10,0,,4.75,18.92,13.25,7.2,,,2.84,3.1,0,H1N 2Z7
254,1,2019-09-11,1.95,28.66666667,0,26.12,19.95,13.56,,44.66666667,2.34,1.8,0,H1N 2Z7
255,1,2019-09-12,0,13.66666667,3.25,19.68,14.75,9.84,0,37.66666667,0,0,0,H1N 2Z7
256,1,2019-09-13,0,17,4.025,20.42,13.975,7.26,,44.75,1,2.5,0,H1N 2Z7
257,1,2019-09-14,0.325,21.25,0.05,22.92,18.275,13.46,,54.75,5.02,3.6,0,H1N 2Z7
258,1,2019-09-15,0,26,3.575,17.9,14.425,11.4,,39.66666667,0,0,0,H1N 2Z7
259,1,2019-09-16,0,19.33333333,2.325,21.02,15.675,9.72,0,33.33333333,0,0,0,H1N 2Z7
260,1,2019-09-17,0,,4.15,19.16,13.85,8,,,0,0,0,H1N 2Z7
261,1,2019-09-18,0,6,4.6,18.54,13.4,7.78,,32,0,0,0,H1N 2Z7
262,1,2019-09-19,0,,4.425,21,13.575,5.38,,,0,0,0,H1N 2Z7
263,1,2019-09-20,0.5,22.5,0.275,24.18,18.225,11.64,,32,0.04,0,0,H1N 2Z7
264,1,2019-09-21,2.025,,0,25.88,20.025,13.6,0,,0.08,0,0,H1N 2Z7
265,1,2019-09-22,3.3,22.33333333,0,26.32,21.3,15.64,,44,0.46,1.15,0,H1N 2Z7
266,1,2019-09-23,2.725,24.66666667,0,24.7,20.725,16.7,0,46.33333333,4.2,4.3,0,H1N 2Z7
267,1,2019-09-24,0,27,3.5,16.76,14.5,11.94,,33.5,0.46,0.3,0,H1N 2Z7
268,1,2019-09-25,0,15.5,2.65,19.44,15.35,10.58,,32.5,0.44,0.7,0,H1N 2Z7
269,1,2019-09-26,0,30,3.175,18.44,14.825,11.16,0,46.5,10.64,10.05,0,H1N 2Z7
270,1,2019-09-27,0,23,3.4,19.4,14.6,9.24,,32,0.34,0.65,0,H1N 2Z7
271,1,2019-09-28,0,13.75,3.05,18.4,14.95,11.86,0,36.25,5.46,5.8,0,H1N 2Z7
272,1,2019-09-29,0,18.5,8.15,14.04,9.85,5.52,0,32,0.08,0,0,H1N 2Z7
273,1,2019-09-30,0,3,8.6,13.7,9.4,4.52,,32,4.42,5.05,0,H1N 2Z7
274,1,2019-10-01,0,30.66666667,4.975,16.7,13.025,8.46,0,61.66666667,42.825,35.05,0,H1N 2Z7
275,1,2019-10-02,0,2.666666667,8.375,14.74,9.625,5.02,,36.33333333,0.04,0,0,H1N 2Z7
276,1,2019-10-03,0,5.5,11.425,10.64,6.575,2.14,,34,4.32,4,0,H1N 2Z7
277,1,2019-10-04,0,14,10.925,10.88,7.075,3.5,,40,0.38,0.3,0,H1N 2Z7
278,1,2019-10-05,0,,11.2,12.36,6.8,0.88,,,0.04,0,0,H1N 2Z7
279,1,2019-10-06,0,15.33333333,7.2,16.3,10.8,4.42,,40.33333333,1.46,3.55,0,H1N 2Z7
280,1,2019-10-07,0,24.33333333,3.85,16.42,14.15,11.52,0,38,8.48,5.2,0,H1N 2Z7
281,1,2019-10-08,0,,6.625,16.76,11.375,5.88,,,0.1,0,0,H1N 2Z7
282,1,2019-10-09,0,3,7.775,16.14,10.225,4.1,,32,0,0,0,H1N 2Z7
283,1,2019-10-10,0,5.333333333,5.45,17.82,12.55,6.44,,39,0,0,0,H1N 2Z7
284,1,2019-10-11,0,3.666666667,5.1,19.02,12.9,6.44,,36,0,0,0,H1N 2Z7
285,1,2019-10-12,0,24.33333333,5.1,18.12,12.9,7.42,,43.66666667,0.6,0.6,0,H1N 2Z7
286,1,2019-10-13,0,24.33333333,7.325,15.64,10.675,5.38,,35,0.14,0,0,H1N 2Z7
287,1,2019-10-14,0,25.5,7.925,14.58,10.075,5.24,,38,0.08,0.2,0,H1N 2Z7
288,1,2019-10-15,0,22.33333333,9.25,13.42,8.75,3.66,,39,0.04,0,0,H1N 2Z7
289,1,2019-10-16,0,14.66666667,6.6,16.325,11.4,6.275,,56,10.46666667,13,0,H1N 2Z7
290,1,2019-10-17,0,2,10.075,9.02,7.925,6.4,,69.5,54.56,40.7,0,H1N 2Z7
291,1,2019-10-18,0,28.33333333,11.325,9.16,6.675,4.58,,40.66666667,0.05,0.1,0,H1N 2Z7
292,1,2019-10-19,0,29,11.725,10.92,6.275,1.28,0,33,0,0,0,H1N 2Z7
293,1,2019-10-20,0,,11.275,12.16,6.725,0.92,,,0,0,0,H1N 2Z7
294,1,2019-10-21,0,,9.5,15.32,8.5,0.92,,,0,0,0,H1N 2Z7
295,1,2019-10-22,0,14.66666667,6.025,16.64,11.975,6.7,,51.66666667,20.98,23.95,0,H1N 2Z7
296,1,2019-10-23,0,24.66666667,5.525,15.34,12.475,9.74,,61,5.62,5.45,0,H1N 2Z7
297,1,2019-10-24,0,23.66666667,7.75,13.72,10.25,6.92,0,48.66666667,0,0,0,H1N 2Z7
298,1,2019-10-25,0,,11.975,9.72,6.025,2.74,,,0,0,0,H1N 2Z7
299,1,2019-10-26,0,,10.85,11.3,7.15,2.06,,,0.94,2.35,0,H1N 2Z7
300,1,2019-10-27,0,10.75,10.125,10.04,7.875,4.78,,52,35.92,32.8,0,H1N 2Z7
301,1,2019-10-28,0,,8.65,12.34,9.35,6.2,,,0.3,0.1,0,H1N 2Z7
302,1,2019-10-29,0,16.5,6.95,16.72,11.05,4.98,,43,0.04,0,0,H1N 2Z7
303,1,2019-10-30,0,3.333333333,5.775,15.86,12.225,9.3,,33.66666667,0.96,2.05,0,H1N 2Z7
304,1,2019-10-31,0,8,6.05,15.2,11.95,7.74,,44.5,55.54,53.45,0,H1N 2Z7
305,1,2019-11-01,0,22.75,11.7,9.82,6.3,2.06,,90.5,3.38,2.3,0,H1N 2Z7
306,1,2019-11-02,0,,14.775,6.38,3.225,-0.16,,,0.26,0.4,0,H1N 2Z7
307,1,2019-11-03,0,25.33333333,12.9,7.42,5.1,2.28,,44,0.08,0.2,0,H1N 2Z7
308,1,2019-11-04,0,16.33333333,13,8.86,5,1,,45,0.52,1.3,0,H1N 2Z7
309,1,2019-11-05,0,21.33333333,11.6,9.28,6.4,4.04,,50.33333333,5.56,6.9,0,H1N 2Z7
310,1,2019-11-06,0,25.25,15.175,4.86,2.825,0.7,,52.25,1.34,1.2,0.7,H1N 2Z7
311,1,2019-11-07,0,,18.725,1.36,-0.725,-2.22,0,,5.06,1.3,3.5,H1N 2Z7
312,1,2019-11-08,0,31.33333333,20.575,0.46,-2.575,-5.48,0,45,0.1,0,0,H1N 2Z7
313,1,2019-11-09,0,18.66666667,20.25,2.44,-2.25,-6.76,0,38.66666667,0,0,0,H1N 2Z7
314,1,2019-11-10,0,21.66666667,15.725,6.3,2.275,-1.38,0,42.66666667,0,0,0,H1N 2Z7
315,1,2019-11-11,0,4,22.6,-2.2,-4.6,-6.98,1,38.5,8.06,0,12.4,H1N 2Z7
316,1,2019-11-12,0,29.25,25.8,-4.26,-7.8,-10.38,12.66666667,47,4.4,0,4.8,H1N 2Z7
317,1,2019-11-13,0,27.66666667,28,-6.6,-10,-13,10.5,47,0,0,0,H1N 2Z7
318,1,2019-11-14,0,18.5,22.63333333,0.8,-4.633333333,-10.275,8,41.5,0.15,0,0.2,H1N 2Z7
319,1,2019-11-15,0,28.5,21.675,3.02,-3.675,-8.5,9.75,53.25,0.42,0.1,0.1,H1N 2Z7
320,1,2019-11-16,0,,27.2,-5.32,-9.2,-13.02,8.75,,0.08,0,0,H1N 2Z7
321,1,2019-11-17,0,,26.075,-2.9,-8.075,-13.3,8.5,,0,0,0,H1N 2Z7
322,1,2019-11-18,0,,23.675,-0.72,-5.675,-10.24,7.333333333,,0.24,0.6,0,H1N 2Z7
323,1,2019-11-19,0,,18.825,0.32,-0.825,-2.02,7.333333333,,1.82,1.3,0.7,H1N 2Z7
324,1,2019-11-20,0,,18.325,1.7,-0.325,-1.9,6.333333333,,0.8,0,0.75,H1N 2Z7
325,1,2019-11-21,0,13,19.1,3.24,-1.1,-5.44,7.666666667,34.33333333,2.12,3.3,0,H1N 2Z7
326,1,2019-11-22,0,24.75,16.7,6.68,1.3,-3.58,4.666666667,58,1.98,1.3,0,H1N 2Z7
327,1,2019-11-23,0,28,19.75,2.84,-1.75,-6.52,3.5,45,0.04,0,0,H1N 2Z7
328,1,2019-11-24,0,,18.33333333,1.875,-0.333333333,-2.875,3,,0,0,0,H1N 2Z7
329,1,2019-11-25,0,26.66666667,15.7,5.7,2.3,-1.35,3,39.33333333,0,0,0,H1N 2Z7
330,1,2019-11-26,0,24,13.475,9.42,4.525,-0.6,2,31.5,0,0,0,H1N 2Z7
331,1,2019-11-27,0,4.333333333,17.3,3.68,0.7,-2.84,0.666666667,44.66666667,14.3,12.4,0.8,H1N 2Z7
332,1,2019-11-28,0,12.66666667,18.56666667,0.5,-0.566666667,-2.025,2,51,0.975,0,0.5,H1N 2Z7
333,1,2019-11-29,0,34,22.875,-1.52,-4.875,-7.92,1.5,32,0,0,0,H1N 2Z7
334,1,2019-11-30,0,,25.925,-5.36,-7.925,-10.56,1.5,,0.04,0,0,H1N 2Z7
335,1,2019-12-01,0,3.666666667,27.4,-6.02,-9.4,-12.68,1.5,37,0,0,0,H1N 2Z7
336,1,2019-12-02,0,3.5,22.95,-2.52,-4.95,-7.5,1.333333333,42.5,0,0,0,H1N 2Z7
337,1,2019-12-03,0,1.333333333,21.025,1.16,-3.025,-7.42,1.333333333,33.66666667,0,0,0,H1N 2Z7
338,1,2019-12-04,0,,20.15,0.32,-2.15,-5.14,1.666666667,,2.48,0,2.55,H1N 2Z7
339,1,2019-12-05,0,26,20.3,0.76,-2.3,-4.8,7,47.66666667,1.46,0,0.9,H1N 2Z7
340,1,2019-12-06,0,28,24.175,-3.5,-6.175,-8.18,6,37,0.52,0,0.4,H1N 2Z7
341,1,2019-12-07,0,26,26.35,-4.26,-8.35,-12.22,5.666666667,32,0.04,0,0,H1N 2Z7
342,1,2019-12-08,0,16,23.35,1.02,-5.35,-11.94,6,50,0.04,0,0.1,H1N 2Z7
343,1,2019-12-09,0,15.66666667,14.15,7.82,3.85,0.2,4.666666667,37.66666667,8.7,8.45,0,H1N 2Z7
344,1,2019-12-10,0,24,17.3,9.48,0.7,-7.04,0.5,62,0.14,0,0,H1N 2Z7
345,1,2019-12-11,0,25.66666667,24.7,-2.54,-6.7,-11.22,1.5,63,1.2,0,1.85,H1N 2Z7
346,1,2019-12-12,0,27.33333333,24.45,-2.76,-6.45,-9.94,0.666666667,42,0,0,0,H1N 2Z7
347,1,2019-12-13,0,16.5,17.55,4.16,0.45,-3.76,1,36.5,3.1,3,0,H1N 2Z7
348,1,2019-12-14,0,21.75,15.8,3.5,2.2,0.66,0.5,52.5,11.08,8.75,0,H1N 2Z7
349,1,2019-12-15,0,24.5,22.35,0.84,-4.35,-9.22,0.333333333,60.75,0.46,0,0.2,H1N 2Z7
350,1,2019-12-16,0,27.66666667,25.725,-3.76,-7.725,-11.48,0,46,0.08,0,0,H1N 2Z7
351,1,2019-12-17,0,,20.85,-1.2,-2.85,-4.74,0.5,,0.925,0,1,H1N 2Z7
352,1,2019-12-18,0,26,28.225,-2.46,-10.225,-15.48,2,55,2.14,0,2,H1N 2Z7
353,1,2019-12-19,0,25.5,35.375,-14.5,-17.375,-19.98,4,48,0.08,0,0,H1N 2Z7
354,1,2019-12-20,0,,31.9,-10.92,-13.9,-16.58,3.666666667,,0,0,0,H1N 2Z7
355,1,2019-12-21,0,,30.025,-8.78,-12.025,-15.54,3.666666667,,0,0,0,H1N 2Z7
356,1,2019-12-22,0,24,21.4,3.5,-3.4,-10.98,3.75,33,0,0,0,H1N 2Z7
357,1,2019-12-23,0,25.25,14.875,7.46,3.125,-1.14,2,47.25,0,0,0,H1N 2Z7
358,1,2019-12-24,0,30.66666667,20.4,0.36,-2.4,-5.58,0.333333333,37,0.04,0,0,H1N 2Z7
359,1,2019-12-25,0,4.333333333,23.15,-3.02,-5.15,-7.24,0.5,36.66666667,0,0,0,H1N 2Z7
360,1,2019-12-26,0,3.666666667,24.775,-4.1,-6.775,-9.36,0.666666667,37,0.74,0.2,1.35,H1N 2Z7
361,1,2019-12-27,0,26.33333333,18.6,3.3,-0.6,-4.84,1,39.33333333,6.45,5.6,0,H1N 2Z7
362,1,2019-12-28,0,24.33333333,16.625,4.1,1.375,-0.96,1,44.66666667,0.04,0,0,H1N 2Z7
363,1,2019-12-29,0,5,19.1,0.72,-1.1,-3.02,1,37.5,0,0,0,H1N 2Z7
364,1,2019-12-30,0,4.5,20.55,-1.28,-2.55,-4.12,0.75,48.75,14,1.7,10.7,H1N 2Z7
365,1,2019-12-31,0,16,18.475,0.94,-0.475,-2.2,11.66666667,34,9.825,0,10.4,H1N 2Z7
366,1,2020-01-01,0,25.33333333,17.75,1.6,0.25,-1.38,16.33333333,42.33333333,1.1,0,0.4,H1N 2Z7
367,1,2020-01-02,0,24.66666667,17.1,3.58,0.9,-1.64,16,37,0,0,0,H1N 2Z7
368,1,2020-01-03,0,,14.825,5.12,3.175,1.12,13,,0,0,0,H1N 2Z7
369,1,2020-01-04,0,3,18.2,1.7,-0.2,-2.48,8,32,0.68,0,0.7,H1N 2Z7
370,1,2020-01-05,0,29.66666667,25.075,-2.26,-7.075,-11.44,8.333333333,41.66666667,0.08,0,0,H1N 2Z7
371,1,2020-01-06,0,,27.175,-5.5,-9.175,-13.82,8.333333333,,2.18,0,3,H1N 2Z7
372,1,2020-01-07,0,25.33333333,22.925,-2.02,-4.925,-9.2,10.66666667,39,0.85,0,1.55,H1N 2Z7
373,1,2020-01-08,0,28.66666667,23.575,0.18,-5.575,-10.12,11,57,1.54,0,1,H1N 2Z7
374,1,2020-01-09,0,26.66666667,30.375,-8.74,-12.375,-16.34,11.33333333,46.33333333,0.04,0,0,H1N 2Z7
375,1,2020-01-10,0,18,21.65,2.98,-3.65,-10.54,11,48,0,0,0,H1N 2Z7
376,1,2020-01-11,0,3.5,16.45,6.54,1.55,-2.66,7.333333333,50.25,42.22,30.5,10.5,H1N 2Z7
377,1,2020-01-12,0,4,24.8,-4.26,-6.8,-9.68,6.666666667,66.5,9.64,3.7,5.1,H1N 2Z7
378,1,2020-01-13,0,,26.75,-7.16,-8.75,-10.44,10.66666667,,0.08,0,0,H1N 2Z7
379,1,2020-01-14,0,5,24.7,-5.64,-6.7,-7.86,10.33333333,37,1.46,0,2.1,H1N 2Z7
380,1,2020-01-15,0,,21.175,0.64,-3.175,-7.02,11,,0.88,0,1.35,H1N 2Z7
381,1,2020-01-16,0,25,25.225,-0.42,-7.225,-12.34,12.66666667,49,4.075,0,4.2,H1N 2Z7
382,1,2020-01-17,0,27.75,34.775,-14.12,-16.775,-20.2,15,36,0.08,0,0,H1N 2Z7
383,1,2020-01-18,0,4.666666667,33.7,-12.68,-15.7,-18.9,14.66666667,40,7.5,0,10.45,H1N 2Z7
384,1,2020-01-19,0,13.33333333,29.875,-8.88,-11.875,-15.1,28,38.66666667,1.9,0,1.9,H1N 2Z7
385,1,2020-01-20,0,24.33333333,32.65,-11.08,-14.65,-19.24,28.33333333,41.66666667,0.04,0,0,H1N 2Z7
386,1,2020-01-21,0,23.66666667,29.125,-3.24,-11.125,-19.12,25.66666667,39,0,0,0,H1N 2Z7
387,1,2020-01-22,0,23.25,20.025,1.74,-2.025,-6.28,24.33333333,43.5,0,0,0,H1N 2Z7
388,1,2020-01-23,0,,20.05,2.2,-2.05,-5.92,22.66666667,,0,0,0,H1N 2Z7
389,1,2020-01-24,0,5.333333333,19.925,1.14,-1.925,-4.96,21.66666667,36.66666667,0,0,0,H1N 2Z7
390,1,2020-01-25,0,6.666666667,19.975,1.28,-1.975,-5.16,20.66666667,36,11.28,0.95,13.2,H1N 2Z7
391,1,2020-01-26,0,23.33333333,16.825,2.12,1.175,0.18,25.66666667,36,5.12,0.1,2.65,H1N 2Z7
392,1,2020-01-27,0,15,16.725,2.5,1.275,0.16,22.33333333,32,0.9,0,0.6,H1N 2Z7
393,1,2020-01-28,0,,21.6,0.16,-3.6,-6.44,20,,0.04,0,0,H1N 2Z7
394,1,2020-01-29,0,3,27.7,-6.2,-9.7,-13.46,20,33,0,0,0,H1N 2Z7
395,1,2020-01-30,0,,28.325,-6.04,-10.325,-15.74,19.66666667,,0.04,0,0,H1N 2Z7
396,1,2020-01-31,0,,26.85,-3.84,-8.85,-15.14,19.66666667,,0.14,0,0.2,H1N 2Z7
397,1,2020-02-01,0,,23.45,-1.76,-5.45,-9.68,19.33333333,,0.22,0,0,H1N 2Z7
398,1,2020-02-02,0,,24.125,-1.5,-6.125,-11.28,21.5,,0.28,0,0.3,H1N 2Z7
399,1,2020-02-03,0,20.75,18.575,3.5,-0.575,-5.64,19,40.25,0,0,0,H1N 2Z7
400,1,2020-02-04,0,,17.975,2.76,0.025,-3,19.66666667,,0,0,0,H1N 2Z7
401,1,2020-02-05,0,21.33333333,23.65,-2.66,-5.65,-9.26,19.33333333,36.66666667,0.04,0,0,H1N 2Z7
402,1,2020-02-06,0,2.666666667,25,-5.16,-7,-9.36,21,39,7.92,0,12.85,H1N 2Z7
403,1,2020-02-07,0,10.75,26.525,-4.94,-8.525,-11.52,32.75,54.75,17.18,0,21.65,H1N 2Z7
404,1,2020-02-08,0,27,34.025,-12.34,-16.025,-19.32,47,41.33333333,0.04,0,0,H1N 2Z7
405,1,2020-02-09,0,,32.825,-7.52,-14.825,-24.04,44.33333333,,1.42,0,3.45,H1N 2Z7
406,1,2020-02-10,0,,24.575,-1.8,-6.575,-11.68,51.66666667,,7.4,0,5.4,H1N 2Z7
407,1,2020-02-11,0,24.5,24.35,-1.18,-6.35,-12.3,51.33333333,32.5,0,0,0,H1N 2Z7
408,1,2020-02-12,0,26.66666667,19.05,1.54,-1.05,-3.7,50,43.33333333,0,0,0,H1N 2Z7
409,1,2020-02-13,0,14.33333333,25.65,0.1,-7.65,-14.34,48.25,39,2.38,0,2.7,H1N 2Z7
410,1,2020-02-14,0,13.5,37.2,-15.28,-19.2,-23.74,50.66666667,33.5,0.14,0,0,H1N 2Z7
411,1,2020-02-15,0,18.33333333,29.575,-3.02,-11.575,-21.12,50,40.33333333,0.06,0,0,H1N 2Z7
412,1,2020-02-16,0,22.33333333,19.125,2.9,-1.125,-5.68,48.66666667,45,0.04,0,0.1,H1N 2Z7
413,1,2020-02-17,0,29,25.55,-2.28,-7.55,-13.16,47.66666667,37,0.04,0,0,H1N 2Z7
414,1,2020-02-18,0,20.75,23.2,4.34,-5.2,-15.52,46.75,63,6.28,0.4,5.9,H1N 2Z7
415,1,2020-02-19,0,30.5,23.3,1.26,-5.3,-11.8,49,53.5,1.02,0,1,H1N 2Z7
416,1,2020-02-20,0,26,32.125,-10.82,-14.125,-18.36,48.33333333,34.33333333,0.08,0,0,H1N 2Z7
417,1,2020-02-21,0,22.25,28.6,-1.54,-10.6,-20.72,48,47,0,0,0,H1N 2Z7
418,1,2020-02-22,0,23.33333333,18.15,3,-0.15,-3.26,47.33333333,50,0,0,0,H1N 2Z7
419,1,2020-02-23,0,,16.775,6.22,1.225,-3.66,46.33333333,,0.04,0,0,H1N 2Z7
420,1,2020-02-24,0,23.25,13.225,8.64,4.775,0.86,43.33333333,44,0,0,0,H1N 2Z7
421,1,2020-02-25,0,2.5,16.375,4.5,1.625,-2.02,38.75,33,0,0,0,H1N 2Z7
422,1,2020-02-26,0,4.25,19.25,0.84,-1.25,-3.14,36,37.75,1.85,1.6,1,H1N 2Z7
423,1,2020-02-27,0,23.25,20.475,2.36,-2.475,-7.36,36.33333333,62.5,15.68,6,5.7,H1N 2Z7
424,1,2020-02-28,0,25.75,26.6,-6.48,-8.6,-10.82,43.33333333,54.75,0.04,0,0,H1N 2Z7
425,1,2020-02-29,0,25.66666667,28.525,-8.3,-10.525,-12.82,42.66666667,39.66666667,0.04,0,0,H1N 2Z7
426,1,2020-03-01,0,24.5,27.25,-5.06,-9.25,-13.68,42,33.5,0.64,0,0,H1N 2Z7
427,1,2020-03-02,0,13.33333333,19.65,3.86,-1.65,-9,41.66666667,39.66666667,11.72,10.75,0,H1N 2Z7
428,1,2020-03-03,0,24.66666667,14.925,5.64,3.075,0.02,39,51,10.15,11.2,0,H1N 2Z7
429,1,2020-03-04,0,25.5,16.075,3.68,1.925,0.28,32.66666667,56,0,0,0,H1N 2Z7
430,1,2020-03-05,0,23,17.475,3.48,0.525,-2.64,30.66666667,38.66666667,0.06,0,0,H1N 2Z7
431,1,2020-03-06,0,3,20.75,0.5,-2.75,-5.2,29.66666667,51.75,1,0,1,H1N 2Z7
432,1,2020-03-07,0,17.33333333,22.95,-0.24,-4.95,-9.48,32.33333333,36.66666667,0.04,0,0,H1N 2Z7
433,1,2020-03-08,0,24.66666667,15.925,5.7,2.075,-1.86,32,40,0,0,0,H1N 2Z7
434,1,2020-03-09,0,9.333333333,13.025,10.32,4.975,-1.52,27.66666667,37.66666667,1.4,3.05,0,H1N 2Z7
435,1,2020-03-10,0,27.66666667,15.95,5.16,2.05,-1.8,23,35.66666667,10.2,9.05,0,H1N 2Z7
436,1,2020-03-11,0,29.33333333,21.125,-0.56,-3.125,-5.7,20.66666667,34.66666667,0.08,0,0,H1N 2Z7
437,1,2020-03-12,0,4,18.925,2.42,-0.925,-4.6,20.33333333,39,0,0,0,H1N 2Z7
438,1,2020-03-13,0,21.5,13.225,8.98,4.775,0.08,18.66666667,71.75,13.52,14.6,0,H1N 2Z7
439,1,2020-03-14,0,26.5,16.75,5.6,1.25,-2.4,16.33333333,62.75,0,0,0,H1N 2Z7
440,1,2020-03-15,0,18.5,22.825,-1.4,-4.825,-8.3,15.66666667,34,0.1,0,0,H1N 2Z7
441,1,2020-03-16,0,17,22.125,2.38,-4.125,-10.68,15.33333333,43,0.22,0,0.55,H1N 2Z7
442,1,2020-03-17,0,17,14.95,6,3.05,-1.16,21,51,5.96,2.7,1.85,H1N 2Z7
443,1,2020-03-18,0,31,18.375,2.76,-0.375,-3.92,16,32,0.08,0,0,H1N 2Z7
444,1,2020-03-19,0,13.5,14.25,7.64,3.75,-0.72,16,34,0,0,0,H1N 2Z7
445,1,2020-03-20,0,25.5,11.075,15.92,6.925,-1.74,17.75,74,13.76,11.05,0,H1N 2Z7
446,1,2020-03-21,0,29.66666667,22.675,-1.44,-4.675,-7.94,18,41.33333333,0.08,0,0,H1N 2Z7
447,1,2020-03-22,0,,23.3,-1.5,-5.3,-9.62,18,,0,0,0,H1N 2Z7
448,1,2020-03-23,0,18,20.15,1.8,-2.15,-6.4,12,49.75,4.14,0,4.75,H1N 2Z7
449,1,2020-03-24,0,,15.6,6.2,2.4,-1.68,19,,0.78,0,0.1,H1N 2Z7
450,1,2020-03-25,0,14,15.05,8.44,2.95,-3.12,18.5,39.66666667,0.04,0,0,H1N 2Z7
451,1,2020-03-26,0,24,10.8,11.76,7.2,2.66,16.5,38,2.42,2.8,0,H1N 2Z7
452,1,2020-03-27,0,25.66666667,14.05,9.06,3.95,-0.9,13,35.33333333,0,0,0,H1N 2Z7
453,1,2020-03-28,0,13,14.5,8.84,3.5,-3,10.5,33,0.04,0,0,H1N 2Z7
454,1,2020-03-29,0,14,12.975,6.26,5.025,3.28,12,51,36.08,34.3,0,H1N 2Z7
455,1,2020-03-30,0,15.33333333,12.875,8.26,5.125,1.84,7.333333333,48.66666667,8.9,8.8,0,H1N 2Z7
456,1,2020-03-31,0,3.25,14.1,7.16,3.9,0.52,6,43.25,0.08,0,0,H1N 2Z7
457,1,2020-04-01,0,4.666666667,15.4,5.94,2.6,-0.9,4.5,37.33333333,0,0,0,H1N 2Z7
458,1,2020-04-02,0,2.75,14.25,6.36,3.75,0.96,3.5,40,12.48,14.65,0,H1N 2Z7
459,1,2020-04-03,0,3.5,10.925,9.48,7.075,4.42,1.5,54.5,10.28,5.7,0,H1N 2Z7
460,1,2020-04-04,0,36,10.8,11.7,7.2,2,0,32,0.08,0,0,H1N 2Z7
461,1,2020-04-05,0,28.66666667,11.475,10.12,6.525,2.96,0,33,0.04,0,0,H1N 2Z7
462,1,2020-04-06,0,24,11.75,13.34,6.25,-1.32,,48,0.04,0,0,H1N 2Z7
463,1,2020-04-07,0,27.66666667,11.85,13.16,6.15,-1.24,,46,0.16,0,0,H1N 2Z7
464,1,2020-04-08,0,3.5,13.525,9.1,4.475,-0.34,0,33.5,0.05,0,0,H1N 2Z7
465,1,2020-04-09,0,18.66666667,14.65,5.58,3.35,0.62,0,45,7.6,5.45,1.3,H1N 2Z7
466,1,2020-04-10,0,19,13.975,7.32,4.025,0.68,0,48,2.2,1.1,0.2,H1N 2Z7
467,1,2020-04-11,0,28.33333333,14.75,6.58,3.25,-0.14,,46,0.04,0,0,H1N 2Z7
468,1,2020-04-12,0,22.66666667,10.75,14.2,7.25,-0.08,,41.33333333,1.5,3.75,0,H1N 2Z7
469,1,2020-04-13,0,25.33333333,7.7,15.86,10.3,5.08,0,92,23.38,21.5,0,H1N 2Z7
470,1,2020-04-14,0,25,13.1,7.64,4.9,2.4,,72,0.04,0,0,H1N 2Z7
471,1,2020-04-15,0,24.66666667,15.65,5.84,2.35,-0.76,0,57,0,0,0,H1N 2Z7
472,1,2020-04-16,0,25.66666667,17.05,5.3,0.95,-3.22,,59,0.14,0,0.1,H1N 2Z7
473,1,2020-04-17,0,25.66666667,16.225,5.64,1.775,-2.38,,51,0,0,0,H1N 2Z7
474,1,2020-04-18,0,23,14.375,9.66,3.625,-2.86,,39,0.04,0,0,H1N 2Z7
475,1,2020-04-19,0,23.66666667,11.675,12.04,6.325,0.62,,52.66666667,0.96,1.75,0,H1N 2Z7
476,1,2020-04-20,0,31,16.925,5.62,1.075,-3.54,,46.66666667,0,0,0,H1N 2Z7
477,1,2020-04-21,0,24.66666667,14.6,8.88,3.4,-2.38,0,70.66666667,2.4,2.75,0,H1N 2Z7
478,1,2020-04-22,0,28.33333333,19.575,2.32,-1.575,-5.36,,69,0.12,0,0,H1N 2Z7
479,1,2020-04-23,0,27,16.55,7.56,1.45,-4.36,,45.66666667,0,0,0,H1N 2Z7
480,1,2020-04-24,0,2,14.3,10.82,3.7,-4.02,,34.66666667,0,0,0,H1N 2Z7
481,1,2020-04-25,0,,10.475,14.66,7.525,-0.1,,,0,0,0,H1N 2Z7
482,1,2020-04-26,0,3,9.15,13.86,8.85,3.34,,55.33333333,0,0,0,H1N 2Z7
483,1,2020-04-27,0,3.333333333,10.2,10.76,7.8,4.84,0,48.33333333,0,0,0,H1N 2Z7
