"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2010-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2010-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2010-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2010-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2010-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2011-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2012-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2013-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2014-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2015-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2016-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2017-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2018-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2019-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","October 22, 2021","Dollars","81","thousands","3","v1286078111","16.23.1.80","","..","","","0"
"2009-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2010-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2011-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2012-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
